CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU
14911,F,California,34,19777,2/6/2019,GGOENEBQ079199
14911,F,California,34,19779,2/6/2019,GGOENEBQ079199
14911,F,California,34,19780,2/6/2019,GGOENEBB079299
14911,F,California,34,19780,2/6/2019,GGOENEBQ079099
14911,F,California,34,19781,2/6/2019,GGOENEBJ079499
14911,F,California,34,19781,2/6/2019,GGOENEBQ078999
14911,F,California,34,19781,2/6/2019,GGOENEBQ079199
14911,F,California,34,19782,2/6/2019,GGOENEBJ079499
14911,F,California,34,19783,2/6/2019,GGOENEBB078899
14911,F,California,34,19784,2/6/2019,GGOENEBJ079499
14911,F,California,34,19785,2/6/2019,GGOENEBQ078999
14911,F,California,34,19786,2/6/2019,GGOENEBB078899
14911,F,California,34,19788,2/6/2019,GGOENEBQ078999
14911,F,California,34,19792,2/6/2019,GGOENEBQ078999
14723,M,Chicago,4,19797,2/6/2019,GGOENEBJ079499
14723,M,Chicago,4,19798,2/6/2019,GGOENEBQ079199
14723,M,Chicago,4,19800,2/6/2019,GGOENEBJ079499
14723,M,Chicago,4,19816,2/6/2019,GGOENEBJ079499
14723,M,Chicago,4,19822,2/6/2019,GGOENEBB078899
17954,F,New York,22,19804,2/6/2019,GGOENEBJ079499
17954,F,New York,22,19804,2/6/2019,GGOENEBQ078999
17954,F,New York,22,19804,2/6/2019,GGOENEBQ079199
17954,F,New York,22,19807,2/6/2019,GGOENEBJ079499
17954,F,New York,22,19808,2/6/2019,GGOENEBQ079199
17954,F,New York,22,19810,2/6/2019,GGOENEBJ079499
17819,M,Chicago,13,19812,2/6/2019,GGOENEBJ079499
17819,M,Chicago,13,19812,2/6/2019,GGOENEBQ078999
17819,M,Chicago,13,19812,2/6/2019,GGOENEBQ079099
12712,M,Chicago,37,19826,2/6/2019,GGOENEBJ079499
12712,M,Chicago,37,19829,2/6/2019,GGOENEBB078899
12712,M,Chicago,37,19830,2/6/2019,GGOENEBQ078999
12712,M,Chicago,37,19831,2/6/2019,GGOENEBQ078999
17841,M,California,21,19834,2/7/2019,GGOENEBJ079499
17841,M,California,21,19834,2/7/2019,GGOENEBQ078999
17841,M,California,21,19835,2/7/2019,GGOENEBQ078999
17841,M,California,21,19836,2/7/2019,GGOENEBB079299
17841,M,California,21,19836,2/7/2019,GGOENEBQ079099
17841,M,California,21,19841,2/7/2019,GGOENEBJ079499
17841,M,California,21,19842,2/7/2019,GGOENEBQ078999
17841,M,California,21,19843,2/7/2019,GGOENEBJ079499
17841,M,California,21,19844,2/7/2019,GGOENEBQ078999
17841,M,California,21,19846,2/7/2019,GGOENEBJ079499
15373,M,Washington DC,24,19847,2/7/2019,GGOENEBQ079099
15373,M,Washington DC,24,19850,2/7/2019,GGOENEBJ079499
15373,M,Washington DC,24,19851,2/7/2019,GGOENEBJ079499
15373,M,Washington DC,24,19853,2/7/2019,GGOENEBJ079499
15373,M,Washington DC,24,19855,2/7/2019,GGOENEBQ078999
16140,F,California,34,19859,2/7/2019,GGOENEBQ078999
16140,F,California,34,19861,2/7/2019,GGOENEBJ079499
16140,F,California,34,19862,2/7/2019,GGOENEBQ078999
16140,F,California,34,19863,2/7/2019,GGOENEBB078899
17198,F,New York,18,19868,2/7/2019,GGOENEBJ079499
17198,F,New York,18,19876,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19878,2/7/2019,GGOENEBQ079099
17198,F,New York,18,19880,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19881,2/7/2019,GGOENEBB078899
17198,F,New York,18,19881,2/7/2019,GGOENEBQ079099
17198,F,New York,18,19882,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19883,2/7/2019,GGOENEBJ079499
17198,F,New York,18,19885,2/7/2019,GGOENEBJ079499
17198,F,New York,18,19889,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19890,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19892,2/7/2019,GGOENEBQ079099
17198,F,New York,18,19893,2/7/2019,GGOENEBJ079499
17198,F,New York,18,19893,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19893,2/7/2019,GGOENEBQ079099
17198,F,New York,18,19894,2/7/2019,GGOENEBJ079499
17198,F,New York,18,19894,2/7/2019,GGOENEBQ079099
17198,F,New York,18,19895,2/7/2019,GGOENEBQ079099
17198,F,New York,18,19896,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19903,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19905,2/7/2019,GGOENEBQ079099
17198,F,New York,18,19906,2/7/2019,GGOENEBJ079499
17198,F,New York,18,19908,2/7/2019,GGOENEBJ079499
17198,F,New York,18,19908,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19908,2/7/2019,GGOENEBQ079099
17198,F,New York,18,19910,2/7/2019,GGOENEBQ078999
17198,F,New York,18,19913,2/7/2019,GGOENEBJ079499
17238,F,Chicago,20,19919,2/7/2019,GGOENEBB078899
17238,F,Chicago,20,19919,2/7/2019,GGOENEBQ078999
17238,F,Chicago,20,19920,2/7/2019,GGOENEBJ079499
17238,F,Chicago,20,19921,2/7/2019,GGOENEBQ078999
17238,F,Chicago,20,19921,2/7/2019,GGOENEBQ079099
17238,F,Chicago,20,19922,2/7/2019,GGOENEBJ079499
17238,F,Chicago,20,19923,2/7/2019,GGOENEBB078899
17238,F,Chicago,20,19924,2/7/2019,GGOENEBQ078999
17238,F,Chicago,20,19927,2/7/2019,GGOENEBJ079499
17238,F,Chicago,20,19928,2/7/2019,GGOENEBB078899
17238,F,Chicago,20,19928,2/7/2019,GGOENEBQ078999
17238,F,Chicago,20,19928,2/7/2019,GGOENEBQ079199
12472,F,New Jersey,2,21427,2/27/2019,GGOENEBQ078999
12472,F,New Jersey,2,21428,2/27/2019,GGOENEBJ079499
12472,F,New Jersey,2,21428,2/27/2019,GGOENEBQ079099
12472,F,New Jersey,2,21435,2/27/2019,GGOENEBJ079499
12472,F,New Jersey,2,21437,2/27/2019,GGOENEBJ079499
12472,F,New Jersey,2,21438,2/27/2019,GGOENEBJ079499
12472,F,New Jersey,2,21443,2/27/2019,GGOENEBB078899
12472,F,New Jersey,2,21445,2/27/2019,GGOENEBJ079499
12472,F,New Jersey,2,21446,2/27/2019,GGOENEBJ079499
12472,F,New Jersey,2,21447,2/27/2019,GGOENEBQ079099
12472,F,New Jersey,2,21448,2/27/2019,GGOENEBQ078999
12472,F,New Jersey,2,21449,2/27/2019,GGOENEBB078899
12472,F,New Jersey,2,21449,2/27/2019,GGOENEBQ078999
12472,F,New Jersey,2,21453,2/27/2019,GGOENEBB079299
12472,F,New Jersey,2,21453,2/27/2019,GGOENEBJ079499
12472,F,New Jersey,2,21453,2/27/2019,GGOENEBQ078999
12472,F,New Jersey,2,21454,2/27/2019,GGOENEBJ079499
12472,F,New Jersey,2,21456,2/27/2019,GGOENEBB078899
12472,F,New Jersey,2,21457,2/27/2019,GGOENEBB078899
12472,F,New Jersey,2,21457,2/27/2019,GGOENEBJ079499
12472,F,New Jersey,2,21458,2/27/2019,GGOENEBB078899
12472,F,New Jersey,2,21462,2/27/2019,GGOENEBB078899
12472,F,New Jersey,2,21462,2/27/2019,GGOENEBQ078999
12472,F,New Jersey,2,21465,2/27/2019,GGOENEBB078899
12472,F,New Jersey,2,21466,2/27/2019,GGOENEBQ078999
12472,F,New Jersey,2,21467,2/27/2019,GGOENEBJ079499
14606,F,Chicago,33,21520,2/27/2019,GGOENEBJ079499
15867,M,New York,11,21423,2/27/2019,GGOENEBQ079099
15867,M,New York,11,21425,2/27/2019,GGOENEBJ079499
14506,F,California,34,21469,2/27/2019,GGOENEBB079299
14506,F,California,34,21472,2/27/2019,GGOENEBQ078999
14506,F,California,34,21473,2/27/2019,GGOENEBJ079499
14506,F,California,34,21474,2/27/2019,GGOENEBQ078999
14506,F,California,34,21476,2/27/2019,GGOENEBJ079499
14506,F,California,34,21477,2/27/2019,GGOENEBQ079099
14506,F,California,34,21478,2/27/2019,GGOENEBB078899
14506,F,California,34,21483,2/27/2019,GGOENEBJ079499
14506,F,California,34,21485,2/27/2019,GGOENEBJ079499
14506,F,California,34,21485,2/27/2019,GGOENEBQ078999
14506,F,California,34,21485,2/27/2019,GGOENEBQ079199
14506,F,California,34,21487,2/27/2019,GGOENEBB078899
14506,F,California,34,21487,2/27/2019,GGOENEBQ078999
14506,F,California,34,21495,2/27/2019,GGOENEBB078899
14506,F,California,34,21502,2/27/2019,GGOENEBQ078999
14506,F,California,34,21508,2/27/2019,GGOENEBQ079099
14506,F,California,34,21509,2/27/2019,GGOENEBB078899
14506,F,California,34,21509,2/27/2019,GGOENEBQ078999
14506,F,California,34,21510,2/27/2019,GGOENEBB078899
14506,F,California,34,21511,2/27/2019,GGOENEBJ079499
14506,F,California,34,21511,2/27/2019,GGOENEBQ078999
14506,F,California,34,21512,2/27/2019,GGOENEBQ078999
14506,F,California,34,21514,2/27/2019,GGOENEBJ079499
14506,F,California,34,21519,2/27/2019,GGOENEBQ079199
14156,F,California,5,19524,2/2/2019,GGOENEBJ079499
16891,M,Chicago,12,19477,2/2/2019,GGOENEBJ079499
16891,M,Chicago,12,19481,2/2/2019,GGOENEBQ078999
16891,M,Chicago,12,19484,2/2/2019,GGOENEBB078899
16891,M,Chicago,12,19485,2/2/2019,GGOENEBB078899
16891,M,Chicago,12,19490,2/2/2019,GGOENEBB078899
16891,M,Chicago,12,19490,2/2/2019,GGOENEBJ079499
16891,M,Chicago,12,19490,2/2/2019,GGOENEBQ078999
16891,M,Chicago,12,19490,2/2/2019,GGOENEBQ079099
16891,M,Chicago,12,19491,2/2/2019,GGOENEBJ079499
16891,M,Chicago,12,19492,2/2/2019,GGOENEBJ079499
16891,M,Chicago,12,19494,2/2/2019,GGOENEBQ078999
16891,M,Chicago,12,19496,2/2/2019,GGOENEBB078899
16891,M,Chicago,12,19497,2/2/2019,GGOENEBJ079499
16891,M,Chicago,12,19498,2/2/2019,GGOENEBJ079499
16891,M,Chicago,12,19500,2/2/2019,GGOENEBJ079499
16891,M,Chicago,12,19503,2/2/2019,GGOENEBQ078999
16891,M,Chicago,12,19504,2/2/2019,GGOENEBQ079199
16891,M,Chicago,12,19507,2/2/2019,GGOENEBQ078999
16891,M,Chicago,12,19508,2/2/2019,GGOENEBB078899
16891,M,Chicago,12,19508,2/2/2019,GGOENEBQ078999
16891,M,Chicago,12,19509,2/2/2019,GGOENEBJ079499
16891,M,Chicago,12,19510,2/2/2019,GGOENEBQ079099
16891,M,Chicago,12,19511,2/2/2019,GGOENEBQ078999
16891,M,Chicago,12,19512,2/2/2019,GGOENEBQ078999
16891,M,Chicago,12,19514,2/2/2019,GGOENEBB078899
16891,M,Chicago,12,19515,2/2/2019,GGOENEBB078899
14680,F,California,37,19527,2/2/2019,GGOENEBJ079499
14680,F,California,37,19528,2/2/2019,GGOENEBJ079499
14680,F,California,37,19529,2/2/2019,GGOENEBB078899
14680,F,California,37,19532,2/2/2019,GGOENEBJ079499
14680,F,California,37,19533,2/2/2019,GGOENEBQ079099
14680,F,California,37,19534,2/2/2019,GGOENEBJ079499
17884,F,Chicago,37,19542,2/2/2019,GGOENEBB078899
17884,F,Chicago,37,19545,2/2/2019,GGOENEBB078899
17884,F,Chicago,37,19545,2/2/2019,GGOENEBQ078999
17884,F,Chicago,37,19546,2/2/2019,GGOENEBB078899
17884,F,Chicago,37,19546,2/2/2019,GGOENEBQ079099
17884,F,Chicago,37,19548,2/2/2019,GGOENEBB078899
17884,F,Chicago,37,19553,2/2/2019,GGOENEBJ079499
17884,F,Chicago,37,19554,2/2/2019,GGOENEBB078899
17884,F,Chicago,37,19555,2/2/2019,GGOENEBB078899
17884,F,Chicago,37,19555,2/2/2019,GGOENEBQ078999
17884,F,Chicago,37,19556,2/2/2019,GGOENEBJ079499
17884,F,Chicago,37,19556,2/2/2019,GGOENEBQ079199
17884,F,Chicago,37,19560,2/2/2019,GGOENEBQ078999
17884,F,Chicago,37,19561,2/2/2019,GGOENEBQ078999
17884,F,Chicago,37,19561,2/2/2019,GGOENEBQ079199
17884,F,Chicago,37,19568,2/2/2019,GGOENEBJ079499
17884,F,Chicago,37,19569,2/2/2019,GGOENEBQ078999
17884,F,Chicago,37,19569,2/2/2019,GGOENEBQ079099
17884,F,Chicago,37,19570,2/2/2019,GGOENEBQ078999
17884,F,Chicago,37,19571,2/2/2019,GGOENEBB078899
13370,M,Washington DC,41,19376,2/1/2019,GGOENEBB078899
13370,M,Washington DC,41,19376,2/1/2019,GGOENEBQ079199
13370,M,Washington DC,41,19379,2/1/2019,GGOENEBJ079499
13370,M,Washington DC,41,19383,2/1/2019,GGOENEBQ078999
13370,M,Washington DC,41,19392,2/1/2019,GGOENEBJ079499
13370,M,Washington DC,41,19396,2/1/2019,GGOENEBQ078999
13370,M,Washington DC,41,19397,2/1/2019,GGOENEBB078899
13370,M,Washington DC,41,19398,2/1/2019,GGOENEBB078899
16883,F,Washington DC,37,19400,2/1/2019,GGOENEBB078899
16883,F,Washington DC,37,19402,2/1/2019,GGOENEBJ079499
16883,F,Washington DC,37,19405,2/1/2019,GGOENEBJ079499
16883,F,Washington DC,37,19406,2/1/2019,GGOENEBQ079199
16883,F,Washington DC,37,19407,2/1/2019,GGOENEBQ078999
16883,F,Washington DC,37,19408,2/1/2019,GGOENEBQ078999
16883,F,Washington DC,37,19409,2/1/2019,GGOENEBQ079099
16883,F,Washington DC,37,19412,2/1/2019,GGOENEBJ079499
12841,F,California,19,19414,2/1/2019,GGOENEBJ079499
12841,F,California,19,19419,2/1/2019,GGOENEBJ079499
12841,F,California,19,19422,2/1/2019,GGOENEBQ079199
12841,F,California,19,19427,2/1/2019,GGOENEBQ078999
16905,F,New York,33,19434,2/1/2019,GGOENEBB078899
16905,F,New York,33,19435,2/1/2019,GGOENEBB078899
16905,F,New York,33,19435,2/1/2019,GGOENEBQ079099
16905,F,New York,33,19436,2/1/2019,GGOENEBQ078999
17967,F,Chicago,6,19439,2/1/2019,GGOENEBJ079499
17967,F,Chicago,6,19440,2/1/2019,GGOENEBQ078999
17967,F,Chicago,6,19443,2/1/2019,GGOENEBJ079499
17967,F,Chicago,6,19444,2/1/2019,GGOENEBB078899
17967,F,Chicago,6,19444,2/1/2019,GGOENEBJ079499
17967,F,Chicago,6,19444,2/1/2019,GGOENEBQ078999
17967,F,Chicago,6,19445,2/1/2019,GGOENEBQ078999
17967,F,Chicago,6,19446,2/1/2019,GGOENEBB078899
17967,F,Chicago,6,19448,2/1/2019,GGOENEBQ078999
17967,F,Chicago,6,19449,2/1/2019,GGOENEBJ079499
17967,F,Chicago,6,19450,2/1/2019,GGOENEBJ079499
17967,F,Chicago,6,19457,2/1/2019,GGOENEBJ079499
17967,F,Chicago,6,19460,2/1/2019,GGOENEBJ079499
17967,F,Chicago,6,19463,2/1/2019,GGOENEBJ079499
17967,F,Chicago,6,19464,2/1/2019,GGOENEBQ078999
17967,F,Chicago,6,19466,2/1/2019,GGOENEBB078899
17967,F,Chicago,6,19466,2/1/2019,GGOENEBQ078999
17967,F,Chicago,6,19470,2/1/2019,GGOENEBQ078999
17967,F,Chicago,6,19472,2/1/2019,GGOENEBB078899
16891,M,Chicago,12,19476,2/1/2019,GGOENEBQ079199
12841,F,California,19,20566,2/16/2019,GGOENEBJ079499
12841,F,California,19,20567,2/16/2019,GGOENEBB078899
18118,M,Chicago,24,20534,2/16/2019,GGOENEBQ078999
18118,M,Chicago,24,20539,2/16/2019,GGOENEBB078899
18118,M,Chicago,24,20542,2/16/2019,GGOENEBB078899
18118,M,Chicago,24,20543,2/16/2019,GGOENEBQ078999
18118,M,Chicago,24,20550,2/16/2019,GGOENEBQ079199
18118,M,Chicago,24,20558,2/16/2019,GGOENEBJ079499
18118,M,Chicago,24,20560,2/16/2019,GGOENEBQ079099
18118,M,Chicago,24,20561,2/16/2019,GGOENEBJ079499
13831,F,California,35,20565,2/16/2019,GGOENEBJ079499
13506,M,New Jersey,30,20577,2/16/2019,GGOENEBQ078999
13506,M,New Jersey,30,20579,2/16/2019,GGOENEBQ079199
13506,M,New Jersey,30,20586,2/16/2019,GGOENEBQ079199
13506,M,New Jersey,30,20587,2/16/2019,GGOENEBJ079499
13506,M,New Jersey,30,20589,2/16/2019,GGOENEBB078899
13506,M,New Jersey,30,20592,2/16/2019,GGOENEBQ078999
13506,M,New Jersey,30,20593,2/16/2019,GGOENEBJ079499
13506,M,New Jersey,30,20594,2/16/2019,GGOENEBJ079499
17796,F,Washington DC,5,20594,2/16/2019,GGOENEBQ078999
17796,F,Washington DC,5,20594,2/16/2019,GGOENEBQ079099
17796,F,Washington DC,5,20597,2/16/2019,GGOENEBQ078999
17796,F,Washington DC,5,20598,2/16/2019,GGOENEBJ079499
17796,F,Washington DC,5,20599,2/16/2019,GGOENEBB078899
17796,F,Washington DC,5,20600,2/16/2019,GGOENEBQ079099
17796,F,Washington DC,5,20603,2/16/2019,GGOENEBJ079499
17796,F,Washington DC,5,20605,2/16/2019,GGOENEBQ079199
17796,F,Washington DC,5,20606,2/16/2019,GGOENEBQ078999
17796,F,Washington DC,5,20607,2/16/2019,GGOENEBQ078999
15716,F,Chicago,2,20608,2/16/2019,GGOENEBQ078999
15716,F,Chicago,2,20608,2/16/2019,GGOENEBQ079099
14083,M,Chicago,41,19577,2/3/2019,GGOENEBB078899
14083,M,Chicago,41,19579,2/3/2019,GGOENEBJ079499
14083,M,Chicago,41,19581,2/3/2019,GGOENEBJ079499
14083,M,Chicago,41,19582,2/3/2019,GGOENEBB078899
14083,M,Chicago,41,19584,2/3/2019,GGOENEBB078899
14083,M,Chicago,41,19585,2/3/2019,GGOENEBQ079099
14083,M,Chicago,41,19585,2/3/2019,GGOENEBQ079199
14083,M,Chicago,41,19591,2/3/2019,GGOENEBQ078999
14083,M,Chicago,41,19597,2/3/2019,GGOENEBQ078999
14083,M,Chicago,41,19598,2/3/2019,GGOENEBJ079499
14083,M,Chicago,41,19600,2/3/2019,GGOENEBQ078999
14083,M,Chicago,41,19604,2/3/2019,GGOENEBQ078999
14083,M,Chicago,41,19606,2/3/2019,GGOENEBB078899
14083,M,Chicago,41,19607,2/3/2019,GGOENEBQ078999
13013,M,Chicago,13,19614,2/3/2019,GGOENEBQ079099
13013,M,Chicago,13,19619,2/3/2019,GGOENEBB078899
13013,M,Chicago,13,19619,2/3/2019,GGOENEBQ079199
13013,M,Chicago,13,19620,2/3/2019,GGOENEBQ078999
13013,M,Chicago,13,19622,2/3/2019,GGOENEBQ079099
13013,M,Chicago,13,19623,2/3/2019,GGOENEBQ078999
13013,M,Chicago,13,19630,2/3/2019,GGOENEBQ079199
13013,M,Chicago,13,19632,2/3/2019,GGOENEBB078899
13013,M,Chicago,13,19633,2/3/2019,GGOENEBQ078999
13013,M,Chicago,13,19634,2/3/2019,GGOENEBB078899
13013,M,Chicago,13,19634,2/3/2019,GGOENEBQ078999
13013,M,Chicago,13,19639,2/3/2019,GGOENEBB078899
13013,M,Chicago,13,19639,2/3/2019,GGOENEBQ078999
13013,M,Chicago,13,19641,2/3/2019,GGOENEBB078899
13013,M,Chicago,13,19642,2/3/2019,GGOENEBB078899
13013,M,Chicago,13,19642,2/3/2019,GGOENEBQ078999
13013,M,Chicago,13,19647,2/3/2019,GGOENEBQ078999
17238,F,Chicago,20,19932,2/8/2019,GGOENEBB078899
17238,F,Chicago,20,19936,2/8/2019,GGOENEBJ079499
17238,F,Chicago,20,19944,2/8/2019,GGOENEBQ078999
17238,F,Chicago,20,19945,2/8/2019,GGOENEBQ078999
17238,F,Chicago,20,19948,2/8/2019,GGOENEBQ079199
17238,F,Chicago,20,19953,2/8/2019,GGOENEBQ078999
17238,F,Chicago,20,19956,2/8/2019,GGOENEBB078899
17238,F,Chicago,20,19957,2/8/2019,GGOENEBJ079499
17238,F,Chicago,20,19957,2/8/2019,GGOENEBQ078999
17238,F,Chicago,20,19958,2/8/2019,GGOENEBQ078999
17238,F,Chicago,20,19959,2/8/2019,GGOENEBQ079099
17238,F,Chicago,20,19960,2/8/2019,GGOENEBQ079099
17238,F,Chicago,20,19960,2/8/2019,GGOENEBQ079199
12793,F,Chicago,39,19962,2/8/2019,GGOENEBJ079499
12793,F,Chicago,39,19962,2/8/2019,GGOENEBQ078999
12793,F,Chicago,39,19963,2/8/2019,GGOENEBJ079499
12793,F,Chicago,39,19963,2/8/2019,GGOENEBQ079099
12793,F,Chicago,39,19964,2/8/2019,GGOENEBJ079499
12793,F,Chicago,39,19964,2/8/2019,GGOENEBQ078999
15769,F,Chicago,25,19967,2/8/2019,GGOENEBJ079499
14396,M,New Jersey,9,19968,2/8/2019,GGOENEBQ078999
14396,M,New Jersey,9,19971,2/8/2019,GGOENEBB078899
14396,M,New Jersey,9,19972,2/8/2019,GGOENEBQ079099
14396,M,New Jersey,9,19974,2/8/2019,GGOENEBJ079499
14396,M,New Jersey,9,19976,2/8/2019,GGOENEBJ079499
14396,M,New Jersey,9,19977,2/8/2019,GGOENEBQ078999
14396,M,New Jersey,9,19978,2/8/2019,GGOENEBQ079099
14396,M,New Jersey,9,19980,2/8/2019,GGOENEBJ079499
14396,M,New Jersey,9,19981,2/8/2019,GGOENEBJ079499
14396,M,New Jersey,9,19982,2/8/2019,GGOENEBB078899
14396,M,New Jersey,9,19984,2/8/2019,GGOENEBB078899
14396,M,New Jersey,9,19987,2/8/2019,GGOENEBQ078999
14396,M,New Jersey,9,19989,2/8/2019,GGOENEBJ079499
14396,M,New Jersey,9,19992,2/8/2019,GGOENEBJ079499
14898,F,California,25,19995,2/8/2019,GGOENEBB078899
14898,F,California,25,19996,2/8/2019,GGOENEBQ079099
14898,F,California,25,19997,2/8/2019,GGOENEBB078899
12725,F,New Jersey,48,19998,2/8/2019,GGOENEBJ079499
12725,F,New Jersey,48,19999,2/8/2019,GGOENEBB078899
12725,F,New Jersey,48,20001,2/8/2019,GGOENEBQ078999
12725,F,New Jersey,48,20002,2/8/2019,GGOENEBQ079099
12725,F,New Jersey,48,20004,2/8/2019,GGOENEBQ078999
12725,F,New Jersey,48,20005,2/8/2019,GGOENEBJ079499
12725,F,New Jersey,48,20005,2/8/2019,GGOENEBQ078999
12725,F,New Jersey,48,20007,2/8/2019,GGOENEBQ078999
16725,F,Chicago,48,20018,2/9/2019,GGOENEBQ079099
16725,F,Chicago,48,20020,2/9/2019,GGOENEBQ079099
16725,F,Chicago,48,20025,2/9/2019,GGOENEBB078899
16725,F,Chicago,48,20025,2/9/2019,GGOENEBJ079499
12395,F,New Jersey,10,20028,2/9/2019,GGOENEBB078899
12395,F,New Jersey,10,20028,2/9/2019,GGOENEBJ079499
12395,F,New Jersey,10,20030,2/9/2019,GGOENEBB078899
12395,F,New Jersey,10,20031,2/9/2019,GGOENEBQ079099
12395,F,New Jersey,10,20032,2/9/2019,GGOENEBQ078999
16455,F,Chicago,23,20035,2/9/2019,GGOENEBQ078999
16455,F,Chicago,23,20039,2/9/2019,GGOENEBJ079499
16455,F,Chicago,23,20041,2/9/2019,GGOENEBJ079499
16455,F,Chicago,23,20043,2/9/2019,GGOENEBJ079499
16455,F,Chicago,23,20045,2/9/2019,GGOENEBB078899
13081,F,New York,5,20046,2/9/2019,GGOENEBJ079499
13081,F,New York,5,20047,2/9/2019,GGOENEBQ078999
13081,F,New York,5,20048,2/9/2019,GGOENEBQ078999
13081,F,New York,5,20049,2/9/2019,GGOENEBQ078999
13081,F,New York,5,20053,2/9/2019,GGOENEBJ079499
13081,F,New York,5,20059,2/9/2019,GGOENEBB078899
13081,F,New York,5,20061,2/9/2019,GGOENEBJ079499
13081,F,New York,5,20062,2/9/2019,GGOENEBJ079499
13081,F,New York,5,20063,2/9/2019,GGOENEBQ078999
13081,F,New York,5,20065,2/9/2019,GGOENEBQ078999
13081,F,New York,5,20068,2/9/2019,GGOENEBJ079499
13081,F,New York,5,20070,2/9/2019,GGOENEBJ079499
13081,F,New York,5,20071,2/9/2019,GGOENEBJ079499
13081,F,New York,5,20071,2/9/2019,GGOENEBQ079199
13081,F,New York,5,20073,2/9/2019,GGOENEBJ079499
13081,F,New York,5,20073,2/9/2019,GGOENEBQ078999
13081,F,New York,5,20075,2/9/2019,GGOENEBB078899
13081,F,New York,5,20075,2/9/2019,GGOENEBQ078999
13081,F,New York,5,20076,2/9/2019,GGOENEBB078899
13081,F,New York,5,20078,2/9/2019,GGOENEBQ079099
13081,F,New York,5,20081,2/9/2019,GGOENEBJ079499
13081,F,New York,5,20085,2/10/2019,GGOENEBQ078999
13081,F,New York,5,20087,2/10/2019,GGOENEBJ079499
13081,F,New York,5,20088,2/10/2019,GGOENEBQ078999
15545,F,California,39,20093,2/10/2019,GGOENEBJ079499
15545,F,California,39,20093,2/10/2019,GGOENEBQ079199
15545,F,California,39,20096,2/10/2019,GGOENEBJ079499
15545,F,California,39,20096,2/10/2019,GGOENEBQ078999
15545,F,California,39,20098,2/10/2019,GGOENEBB078899
15545,F,California,39,20101,2/10/2019,GGOENEBB078899
15545,F,California,39,20102,2/10/2019,GGOENEBQ078999
15545,F,California,39,20103,2/10/2019,GGOENEBB078899
15545,F,California,39,20104,2/10/2019,GGOENEBB078899
15545,F,California,39,20105,2/10/2019,GGOENEBB078899
15545,F,California,39,20105,2/10/2019,GGOENEBJ079499
15545,F,California,39,20105,2/10/2019,GGOENEBQ078999
17243,M,Chicago,9,20106,2/10/2019,GGOENEBB078899
17243,M,Chicago,9,20108,2/10/2019,GGOENEBQ078999
17243,M,Chicago,9,20109,2/10/2019,GGOENEBB078899
17243,M,Chicago,9,20111,2/10/2019,GGOENEBQ078999
17243,M,Chicago,9,20112,2/10/2019,GGOENEBJ079499
17243,M,Chicago,9,20113,2/10/2019,GGOENEBJ079499
16033,F,Chicago,48,20120,2/10/2019,GGOENEBB078899
16033,F,Chicago,48,20122,2/10/2019,GGOENEBJ079499
16033,F,Chicago,48,20122,2/10/2019,GGOENEBQ078999
16033,F,Chicago,48,20123,2/10/2019,GGOENEBJ079499
16033,F,Chicago,48,20126,2/10/2019,GGOENEBB078899
13838,F,California,5,20131,2/10/2019,GGOENEBJ079499
13838,F,California,5,20132,2/10/2019,GGOENEBJ079499
13838,F,California,5,20134,2/10/2019,GGOENEBJ079499
13838,F,California,5,20134,2/10/2019,GGOENEBQ078999
13838,F,California,5,20136,2/10/2019,GGOENEBJ079499
13838,F,California,5,20136,2/10/2019,GGOENEBQ079099
13838,F,California,5,20137,2/10/2019,GGOENEBJ079499
13838,F,California,5,20139,2/10/2019,GGOENEBB078899
13838,F,California,5,20141,2/10/2019,GGOENEBJ079499
13838,F,California,5,20142,2/10/2019,GGOENEBQ079099
13838,F,California,5,20144,2/10/2019,GGOENEBJ079499
13838,F,California,5,20145,2/10/2019,GGOENEBQ078999
13838,F,California,5,20146,2/10/2019,GGOENEBJ079499
13838,F,California,5,20150,2/10/2019,GGOENEBJ079499
13838,F,California,5,20153,2/10/2019,GGOENEBB078899
13838,F,California,5,20158,2/10/2019,GGOENEBQ078999
15708,F,Chicago,49,20293,2/13/2019,GGOENEBB078899
15708,F,Chicago,49,20300,2/13/2019,GGOENEBQ079199
15708,F,Chicago,49,20307,2/13/2019,GGOENEBB078899
15708,F,Chicago,49,20317,2/13/2019,GGOENEBQ079099
15708,F,Chicago,49,20320,2/13/2019,GGOENEBJ079499
15708,F,Chicago,49,20322,2/13/2019,GGOENEBJ079499
16241,M,New York,34,20260,2/13/2019,GGOENEBJ079499
14800,M,Chicago,21,20267,2/13/2019,GGOENEBQ078999
14800,M,Chicago,21,20268,2/13/2019,GGOENEBQ078999
14800,M,Chicago,21,20269,2/13/2019,GGOENEBQ078999
14800,M,Chicago,21,20270,2/13/2019,GGOENEBQ079099
